20170103,SBAC,105.25,105.65,104.19,105.53,1269323
20170104,SBAC,105.78,106.095,104.69,105.68,704622
20170105,SBAC,105.0,105.32,103.145,104.28,691443
20170106,SBAC,104.4,105.17,103.45,103.52,623640
20170109,SBAC,103.54,103.68,102.23,102.99,823177
20170110,SBAC,102.72,102.86,102.06,102.6,910609
20170111,SBAC,102.3,104.94,102.3,104.71,1244332
20170112,SBAC,104.21,105.28,103.08,105.12,526170
20170113,SBAC,104.99,107.17,104.805,105.57,759216
20170117,SBAC,105.03,107.52,105.03,106.39,2020227
20170118,SBAC,105.58,107.99,105.58,107.06,782646
20170119,SBAC,107.02,107.02,105.04,105.76,507786
20170120,SBAC,106.35,107.17,104.2201,105.53,846603
20170123,SBAC,105.19,105.57,104.57,104.84,585821
20170124,SBAC,104.66,104.8,102.94,104.1,1026198
20170125,SBAC,103.47,103.71,102.29,103.5,1100041
20170126,SBAC,103.42,105.61,103.42,104.91,1641170
20170127,SBAC,105.24,105.73,102.8738,104.03,450402
20170130,SBAC,104.06,104.59,103.45,104.3,458030
20170131,SBAC,104.46,106.07,104.46,105.26,1092661
20170201,SBAC,105.78,106.6,103.3,103.86,1082771
20170202,SBAC,103.91,104.81,103.58,104.39,745953
20170203,SBAC,105.36,107.06,104.73,105.69,1028218
20170206,SBAC,105.46,105.46,103.83,104.4,1306143
20170207,SBAC,104.41,105.01,104.12,104.79,666325
20170208,SBAC,104.78,107.18,103.51,106.86,1117711
20170209,SBAC,106.83,107.89,106.37,107.63,1171718
20170210,SBAC,107.68,107.68,105.89,106.96,768466
20170213,SBAC,107.14,109.68,105.74,109.62,1067640
20170214,SBAC,109.45,109.78,108.14,108.73,608701
20170215,SBAC,108.32,108.52,107.82,108.3,502511
20170216,SBAC,108.76,109.18,107.3,108.93,689316
20170217,SBAC,109.18,109.52,108.07,108.47,1008869
20170221,SBAC,108.79,110.87,108.42,110.71,900604
20170222,SBAC,111.0,112.08,110.8,111.66,772098
20170223,SBAC,112.03,112.79,110.16,111.19,578462
20170224,SBAC,111.24,111.59,110.5,111.16,724010
20170227,SBAC,110.97,112.95,110.93,112.79,958136
20170228,SBAC,112.5,116.695,111.77,115.77,2793692
20170301,SBAC,116.16,116.25,113.0,115.36,1334052
20170302,SBAC,115.61,116.29,113.84,115.28,1000648
20170303,SBAC,115.45,115.77,114.77,114.98,1256493
20170306,SBAC,114.14,115.405,112.73,115.17,1089204
20170307,SBAC,114.74,116.31,114.74,115.41,904990
20170308,SBAC,115.08,115.79,114.31,114.65,1070719
20170309,SBAC,114.36,116.66,114.18,116.59,1369868
20170310,SBAC,117.28,118.38,116.74,117.8,1357863
20170313,SBAC,117.89,118.2,116.59,117.64,1623540
20170314,SBAC,117.59,117.82,115.94,116.12,1342581
20170315,SBAC,116.57,117.53,115.19,116.69,1437468
20170316,SBAC,117.26,117.64,115.68,116.14,1012333
20170317,SBAC,115.77,116.26,115.47,115.65,4900690
20170320,SBAC,115.65,117.65,115.65,117.06,1077746
20170321,SBAC,117.21,118.48,116.97,117.08,1058261
20170322,SBAC,117.0,117.98,116.395,116.88,1171345
20170323,SBAC,117.12,118.23,116.6,118.13,1885879
20170324,SBAC,117.92,119.03,117.375,118.29,1090935
20170327,SBAC,116.77,118.48,116.12,117.8,768109
20170328,SBAC,117.69,118.71,115.4,118.55,1006214
20170329,SBAC,118.55,120.04,118.335,119.78,824580
20170330,SBAC,119.7,120.005,118.58,118.92,815102
20170331,SBAC,118.74,120.51,118.21,120.37,1366331
20170403,SBAC,119.95,120.4,118.7,119.55,1122680
20170404,SBAC,119.49,120.17,119.25,119.44,1226401
20170405,SBAC,119.84,119.96,118.96,119.08,1005221
20170406,SBAC,119.5,120.23,118.59,120.07,947390
20170407,SBAC,120.07,121.56,119.53,121.17,1287267
20170410,SBAC,121.45,122.37,120.96,121.99,789055
20170411,SBAC,123.15,124.46,122.43,124.04,1798822
20170412,SBAC,123.37,123.98,122.1731,123.07,909623
20170413,SBAC,123.15,124.15,122.6,123.8,997233
20170417,SBAC,123.68,125.01,123.3,124.97,855595
20170418,SBAC,124.84,125.45,124.48,125.15,1083898
20170419,SBAC,125.62,126.19,124.8801,125.07,924581
20170420,SBAC,125.11,125.32,123.77,124.28,873934
20170421,SBAC,124.06,124.505,123.19,123.78,656459
20170424,SBAC,124.0,124.51,122.91,123.46,807816
20170425,SBAC,124.26,124.44,123.0,124.02,966422
20170426,SBAC,123.98,124.99,123.11,123.65,752669
20170427,SBAC,123.98,125.88,122.43,125.33,1087289
20170428,SBAC,125.04,127.05,124.27,126.49,885172
20170501,SBAC,126.74,127.84,126.0601,127.25,1317389
20170502,SBAC,129.01,130.78,127.6101,128.98,1471984
20170503,SBAC,129.28,129.59,127.56,127.84,1041219
20170504,SBAC,127.99,129.0,126.78,128.19,945614
20170505,SBAC,128.53,129.7,128.28,129.62,1049638
20170508,SBAC,129.97,132.01,129.22,131.42,1251045
20170509,SBAC,131.18,131.59,129.47,129.75,1048642
20170510,SBAC,129.8,130.2,128.96,129.19,811669
20170511,SBAC,128.63,129.19,127.2,127.72,1513152
