20170103,AVB,178.3,178.3,175.26,176.62,858164
20170104,AVB,177.08,178.3899,175.58,177.35,759715
20170105,AVB,175.89,178.63,174.84,178.43,840613
20170106,AVB,178.1,180.69,178.1,180.0,732769
20170109,AVB,179.83,180.03,176.87,177.22,637013
20170110,AVB,176.59,177.7,175.6401,176.82,602868
20170111,AVB,176.59,177.885,174.26,175.17,1118275
20170112,AVB,174.9,177.02,173.64,176.59,679784
20170113,AVB,176.34,176.93,175.47,176.26,471424
20170117,AVB,176.22,178.15,174.8501,176.31,807993
20170118,AVB,176.66,177.76,175.47,176.57,609914
20170119,AVB,175.83,175.83,173.92,175.22,594401
20170120,AVB,175.38,177.37,174.83,176.97,563977
20170123,AVB,176.58,177.5,175.76,176.9,519126
20170124,AVB,177.31,177.99,174.51,175.56,746878
20170125,AVB,174.76,175.71,173.31,173.43,957597
20170126,AVB,173.72,175.05,173.17,174.21,671022
20170127,AVB,174.52,174.72,172.12,173.12,577899
20170130,AVB,173.03,173.8699,171.53,172.11,692645
20170131,AVB,172.5,174.41,172.15,173.31,962996
20170201,AVB,172.21,173.59,169.5,169.61,1181191
20170202,AVB,171.34,176.85,171.09,175.54,1514730
20170203,AVB,176.69,179.0,172.92,173.53,908078
20170206,AVB,173.69,175.53,172.68,174.82,644952
20170207,AVB,174.6,176.52,174.29,175.72,698008
20170208,AVB,175.71,179.33,174.96,178.5,928130
20170209,AVB,178.5,179.11,177.85,178.25,634856
20170210,AVB,177.22,180.27,177.15,179.87,592163
20170213,AVB,180.41,180.41,176.79,178.55,884272
20170214,AVB,177.94,178.61,175.71,178.46,536051
20170215,AVB,177.32,178.61,175.76,177.83,637042
20170216,AVB,178.28,179.25,177.3,179.07,569742
20170217,AVB,179.27,179.91,177.17,178.54,498560
20170221,AVB,178.03,181.68,177.9,181.1,609909
20170222,AVB,181.3,181.84,178.68,180.71,497906
20170223,AVB,181.61,183.13,180.95,182.75,675466
20170224,AVB,183.0,183.33,181.24,183.06,515939
20170227,AVB,183.56,184.14,182.76,183.49,362058
20170228,AVB,183.72,184.43,182.84,183.78,794304
20170301,AVB,183.33,184.88,181.8,183.31,594400
20170302,AVB,183.28,184.28,181.43,182.84,524005
20170303,AVB,182.0,182.3,179.44,181.17,420357
20170306,AVB,180.24,183.3,180.14,182.83,719473
20170307,AVB,182.91,183.28,181.66,183.05,427954
20170308,AVB,183.49,184.24,181.34,181.53,806752
20170309,AVB,181.76,182.405,178.18,178.66,698670
20170310,AVB,179.53,181.51,176.15,177.77,576684
20170313,AVB,177.7,179.27,177.31,178.01,833645
20170314,AVB,178.41,179.31,177.08,178.64,585733
20170315,AVB,179.11,184.18,179.11,183.57,1018443
20170316,AVB,183.04,186.265,182.65,184.9,1009067
20170317,AVB,185.71,186.88,184.765,185.86,1673261
20170320,AVB,185.95,186.58,184.26,184.84,714086
20170321,AVB,185.18,186.88,184.25,185.57,803824
20170322,AVB,186.55,186.55,184.49,186.14,530078
20170323,AVB,185.86,187.9,185.76,186.75,957021
20170324,AVB,187.32,188.0,186.19,186.62,524812
20170327,AVB,186.08,187.05,184.56,184.86,471605
20170328,AVB,184.87,185.67,182.87,185.06,586214
20170329,AVB,183.17,184.57,182.42,183.48,708204
20170330,AVB,182.99,183.72,181.17,183.32,424319
20170331,AVB,183.32,184.75,182.5,183.6,659407
