20170103,CXO,135.26,136.71,133.33,136.66,1476013
20170104,CXO,136.28,136.89,134.5,135.67,1179725
20170105,CXO,135.77,137.38,134.01,135.14,999755
20170106,CXO,135.72,136.81,134.47,135.6,817162
20170109,CXO,134.37,136.0299,133.84,134.67,1213830
20170110,CXO,134.82,135.6,133.39,133.69,1066204
20170111,CXO,133.92,135.37,132.07,135.22,1243948
20170112,CXO,136.65,137.48,133.81,134.39,1047692
20170113,CXO,133.11,135.31,133.04,134.76,1257851
20170117,CXO,136.63,138.01,133.98,135.42,1187216
20170118,CXO,133.89,136.04,133.7,135.68,868265
20170119,CXO,135.13,136.08,133.775,134.48,854149
20170120,CXO,136.2,140.22,135.69,136.15,1651478
20170123,CXO,135.13,137.43,135.13,135.99,1641934
20170124,CXO,136.83,139.74,136.38,139.04,1406089
20170125,CXO,141.65,144.87,141.05,143.12,1777356
20170126,CXO,143.76,145.6,142.94,144.46,1264230
20170127,CXO,143.45,144.73,142.68,144.04,1030058
20170130,CXO,143.6,143.6,136.58,138.78,1999225
20170131,CXO,139.1,139.53,137.92,139.44,1032279
20170201,CXO,140.78,141.92,137.07,139.82,1113270
20170202,CXO,139.76,140.52,137.27,140.05,998115
20170203,CXO,140.05,143.22,139.92,142.7,1140553
20170206,CXO,143.03,143.19,139.58,141.58,1303109
20170207,CXO,140.33,141.3,133.07,135.0,2758178
20170208,CXO,133.38,135.51,130.45,135.39,1729014
20170209,CXO,137.67,140.65,136.68,139.86,2096831
20170210,CXO,141.64,143.41,140.28,143.11,1521676
20170213,CXO,142.55,143.289,140.98,142.25,684593
20170214,CXO,142.75,144.33,140.86,144.26,698107
20170215,CXO,144.25,144.25,142.25,142.82,1227847
20170216,CXO,142.97,143.35,139.91,140.19,1009015
20170217,CXO,139.49,141.535,138.67,140.06,1014078
20170221,CXO,142.06,142.78,140.4,141.35,1664968
20170222,CXO,138.53,140.5,131.27,131.7,4436061
20170223,CXO,134.35,135.905,131.49,133.33,2958637
20170224,CXO,132.15,134.31,131.538,133.28,1187584
20170227,CXO,134.19,134.6,132.85,133.08,1417041
20170228,CXO,132.64,133.34,131.05,132.45,1497420
20170301,CXO,134.34,135.79,133.7,134.53,1195693
20170302,CXO,133.39,134.52,132.0,132.43,1108702
20170303,CXO,132.81,133.48,132.18,132.41,616467
20170306,CXO,132.37,134.19,131.87,134.04,957287
20170307,CXO,134.49,134.71,132.71,133.54,972078
20170308,CXO,132.49,133.81,126.39,126.61,1962154
20170309,CXO,125.56,128.3,125.1,127.75,1525608
20170310,CXO,128.85,128.85,125.99,126.7,1867385
20170313,CXO,126.91,129.0,126.91,128.85,1549860
20170314,CXO,126.55,128.95,125.1901,128.5,1547140
20170315,CXO,129.62,132.115,128.0,131.62,1644913
20170316,CXO,131.57,132.02,130.0,130.17,1071863
20170317,CXO,130.79,131.9,130.07,130.47,1702629
20170320,CXO,128.92,130.69,127.8,130.66,957852
20170321,CXO,131.07,131.37,127.535,127.72,1249489
20170322,CXO,127.05,128.13,126.05,126.36,1542767
20170323,CXO,126.11,127.4,125.49,125.58,1735278
20170324,CXO,125.95,126.6,124.72,125.18,948772
20170327,CXO,123.5,125.68,122.65,125.2,982459
20170328,CXO,125.43,127.99,124.46,127.62,1217819
20170329,CXO,127.25,129.75,127.0,129.18,1195652
20170330,CXO,129.85,130.4299,127.57,127.72,1611512
20170331,CXO,126.85,129.0,126.65,128.34,1024456
20170403,CXO,128.13,128.45,126.11,128.38,947226
20170404,CXO,128.75,130.48,127.435,130.17,939599
20170405,CXO,131.46,132.18,126.78,127.25,1475069
20170406,CXO,128.12,130.17,127.52,129.99,961351
20170407,CXO,129.99,130.45,128.725,129.22,809350
20170410,CXO,129.88,131.87,129.03,131.33,1164357
20170411,CXO,130.78,132.06,130.06,132.0,1153504
20170412,CXO,132.09,133.84,131.25,132.27,1399532
20170413,CXO,132.09,133.3,129.75,130.14,1497053
20170417,CXO,130.06,131.795,130.06,131.57,1187198
20170418,CXO,130.09,131.78,129.01,129.44,996089
20170419,CXO,129.61,130.17,125.18,125.72,1188168
20170420,CXO,126.44,128.91,126.21,127.46,1248060
20170421,CXO,126.97,128.88,126.43,128.01,950451
20170424,CXO,129.56,130.38,127.82,129.43,1005939
20170425,CXO,130.03,131.39,129.155,130.98,915138
20170426,CXO,129.64,132.12,129.11,129.24,816241
20170427,CXO,127.95,128.19,124.9,127.18,1238155
20170428,CXO,128.35,128.57,125.94,126.66,1228476
20170501,CXO,126.49,126.85,124.86,125.38,1643184
20170502,CXO,125.7,126.67,124.62,125.75,1548524
20170503,CXO,125.46,128.97,125.0,128.79,1958847
20170504,CXO,132.4,132.4,124.57,127.11,2501014
20170505,CXO,127.46,129.75,126.98,129.57,1301866
20170508,CXO,129.84,131.365,128.51,130.91,1595720
20170509,CXO,131.05,131.05,129.28,129.6,1273422
20170510,CXO,130.75,133.935,130.35,132.67,1634281
20170511,CXO,133.81,134.33,132.31,132.49,1116753
20170512,CXO,132.23,133.54,132.07,133.34,809742
20170515,CXO,136.31,136.93,133.06,134.01,1290122
20170516,CXO,134.31,134.66,132.17,133.08,912488
20170517,CXO,132.3,134.95,132.19,132.47,1707496
20170518,CXO,131.5,132.62,129.7501,130.12,1598123
20170519,CXO,131.15,132.96,130.72,132.71,1439911
20170522,CXO,133.82,133.82,131.565,131.81,863403
