20170103,ROP,184.82,185.71,183.74,184.93,421459
20170104,ROP,185.31,186.43,184.45,185.29,436885
20170105,ROP,184.68,186.99,184.3,185.27,342690
20170106,ROP,187.15,189.19,186.42,187.87,647801
20170109,ROP,188.04,188.04,185.97,186.31,285264
20170110,ROP,185.63,186.43,184.55,186.0,500668
20170111,ROP,185.71,189.79,185.06,188.97,670536
20170112,ROP,188.76,188.76,185.63,187.66,446325
20170113,ROP,189.51,190.01,188.12,188.5,622466
20170117,ROP,188.05,188.39,185.43,186.02,381979
20170118,ROP,186.72,189.09,185.33,186.91,709590
20170119,ROP,187.65,188.22,185.1,185.42,341516
20170120,ROP,186.12,186.87,185.11,186.22,464140
20170123,ROP,185.85,186.71,185.12,186.36,668994
20170124,ROP,186.7,188.48,186.01,187.88,491182
20170125,ROP,188.55,190.9,188.2,190.58,602854
20170126,ROP,191.01,191.935,189.5,190.44,457091
20170127,ROP,191.12,191.12,189.52,190.75,289948
20170130,ROP,190.11,190.482,188.36,190.4,436155
20170131,ROP,190.16,191.94,189.575,191.85,739679
20170201,ROP,192.14,192.75,190.45,191.36,493027
20170202,ROP,190.36,191.9,189.74,191.76,352478
20170203,ROP,192.21,192.92,191.44,192.86,566244
20170206,ROP,192.29,192.99,191.32,192.7,376459
20170207,ROP,193.27,193.34,191.67,192.35,427997
20170208,ROP,192.49,193.11,191.22,193.01,483760
20170209,ROP,195.08,205.69,194.03,202.2,1325002
20170210,ROP,203.5,205.78,203.01,204.56,849322
20170213,ROP,205.91,207.38,204.63,205.74,573482
20170214,ROP,205.49,206.69,204.96,205.37,461508
20170215,ROP,204.21,207.6,203.84,206.74,413444
20170216,ROP,206.95,207.13,204.47,206.81,497831
20170217,ROP,206.49,207.22,205.28,207.14,1076865
20170221,ROP,207.62,207.87,205.97,207.38,497016
20170222,ROP,206.65,208.97,206.65,207.87,402418
20170223,ROP,209.83,210.165,207.33,209.45,557129
20170224,ROP,209.22,210.0,208.46,209.91,624931
20170227,ROP,209.83,210.56,208.73,210.04,845007
20170228,ROP,210.04,211.99,208.34,209.2,645330
20170301,ROP,211.68,213.33,210.67,212.96,506327
20170302,ROP,212.83,213.39,211.59,212.78,342412
20170303,ROP,211.43,213.05,211.265,212.85,290916
20170306,ROP,211.93,213.24,211.23,212.33,282215
20170307,ROP,211.86,212.96,211.32,211.75,598311
20170308,ROP,211.2,211.87,210.05,210.28,637251
20170309,ROP,210.52,211.69,210.12,210.62,443707
20170310,ROP,210.83,212.55,209.77,211.37,369222
20170313,ROP,211.01,211.74,210.09,211.16,699256
20170314,ROP,210.49,211.54,209.89,211.3,453332
20170315,ROP,211.5,214.41,211.14,213.93,526605
20170316,ROP,213.68,214.44,210.72,210.95,627551
20170317,ROP,211.16,211.665,209.99,210.94,742019
20170320,ROP,211.06,211.33,210.02,210.23,278995
20170321,ROP,211.21,211.21,207.98,208.0,491829
20170322,ROP,208.67,209.53,207.435,208.69,341264
20170323,ROP,208.83,209.03,207.01,207.46,673357
20170324,ROP,206.51,207.74,205.58,206.5,607695
20170327,ROP,204.44,205.39,203.5,204.99,706696
20170328,ROP,204.43,208.7,204.3,207.36,492540
20170329,ROP,206.89,208.185,206.65,207.53,315732
20170330,ROP,207.29,209.01,207.2,208.93,396899
20170331,ROP,208.25,209.08,206.45,206.49,729659
20170403,ROP,207.13,207.13,204.62,206.05,608904
20170404,ROP,206.32,207.1,205.46,206.83,372438
20170405,ROP,207.18,209.45,206.44,207.08,652979
20170406,ROP,207.23,208.75,205.72,208.11,428213
20170407,ROP,208.02,208.84,206.965,208.21,416902
20170410,ROP,208.21,210.65,207.64,208.9,352449
20170411,ROP,207.85,209.38,204.99,206.95,514995
20170412,ROP,205.8,206.735,204.88,205.47,397295
20170413,ROP,204.81,206.38,204.77,205.01,300401
20170417,ROP,205.9,207.44,205.2,207.44,368696
20170418,ROP,206.65,207.75,206.65,207.14,357529
20170419,ROP,208.33,208.58,206.16,206.6,416276
20170420,ROP,207.4,209.7999,206.99,208.84,262134
20170421,ROP,209.31,210.37,208.545,209.75,495916
20170424,ROP,212.0,214.25,212.0,213.73,744820
20170425,ROP,214.49,217.14,214.0,216.36,613498
20170426,ROP,216.06,216.99,214.98,215.39,579603
20170427,ROP,215.72,217.88,215.0,217.63,709837
20170428,ROP,218.0,225.57,217.575,218.7,1041717
20170501,ROP,218.73,219.57,216.25,216.78,494081
20170502,ROP,217.51,218.39,216.25,217.23,556822
20170503,ROP,216.4,217.11,215.16,216.75,458481
20170504,ROP,217.07,218.45,216.495,218.22,499499
20170505,ROP,218.71,220.93,217.89,220.9,530299
20170508,ROP,220.52,222.07,220.3801,220.89,434811
20170509,ROP,221.07,222.39,221.0243,221.9,353441
20170510,ROP,221.72,222.89,220.81,222.62,405708
20170511,ROP,221.92,222.94,220.51,222.79,375101
20170512,ROP,221.86,222.7,220.71,221.48,474506
20170515,ROP,221.63,222.85,221.45,222.4,552114
20170516,ROP,222.85,224.32,221.8,224.19,350052
20170517,ROP,222.77,222.91,219.71,219.71,514114
20170518,ROP,219.85,220.41,216.801,219.35,544721
20170519,ROP,219.82,222.59,219.41,221.57,421875
20170522,ROP,222.49,223.66,221.57,223.46,404186
20170523,ROP,223.87,225.4,222.8711,224.81,334946
20170524,ROP,224.8,225.7954,224.12,225.18,263712
20170525,ROP,226.0,227.45,225.49,226.75,262203
20170526,ROP,225.97,228.04,225.77,227.08,319590
20170530,ROP,226.22,228.21,226.02,227.7,289895
20170531,ROP,228.59,230.12,227.2,227.2,858003
20170601,ROP,228.16,230.47,227.01,229.67,434507
20170602,ROP,230.34,232.87,230.05,231.2,384734
20170605,ROP,230.83,231.68,230.28,230.36,397399
20170606,ROP,230.0,230.0,228.28,228.36,415229
20170607,ROP,228.83,230.2,227.88,228.88,329662
20170608,ROP,228.97,229.61,226.82,228.45,509064
20170609,ROP,228.65,230.15,227.22,228.84,432299
20170612,ROP,229.19,229.62,225.74,227.14,474472
20170613,ROP,227.34,228.61,226.64,228.43,351942
20170614,ROP,229.28,229.41,227.77,228.84,304791
20170615,ROP,227.36,230.94,226.9,230.73,402507
20170616,ROP,231.38,233.1,230.06,232.2,697593
20170619,ROP,232.6,235.5,232.33,235.25,434231
20170620,ROP,234.41,235.14,232.47,232.95,280513
20170621,ROP,232.89,233.235,231.0,232.67,391721
20170622,ROP,232.58,233.79,232.25,232.41,274637
20170623,ROP,232.77,233.25,231.15,231.51,1180513
20170626,ROP,232.55,233.66,231.46,232.59,370201
20170627,ROP,232.17,232.85,229.95,230.12,229049
20170628,ROP,231.45,233.19,230.76,232.3,296449
20170629,ROP,232.14,232.53,228.4,229.91,434045
20170630,ROP,230.61,232.62,230.4,231.53,315850
20170703,ROP,233.08,233.81,230.93,232.34,179862
20170705,ROP,232.65,236.51,231.67,235.27,396138
20170706,ROP,234.63,235.7,232.48,233.15,511777
20170707,ROP,233.45,236.17,233.45,234.45,312660
20170710,ROP,233.69,237.185,233.65,234.74,443574
