20170103,BIIB,285.82,293.2,284.86,291.71,1763443
20170104,BIIB,291.59,296.83,290.04,294.05,1273467
20170105,BIIB,294.81,296.32,292.2184,293.57,1318575
20170106,BIIB,294.59,296.41,292.39,295.0,1082512
20170109,BIIB,295.39,300.0,294.41,299.02,1430479
20170110,BIIB,300.42,301.42,296.43,297.79,1408419
20170111,BIIB,296.95,297.905,285.001,287.11,2450513
20170112,BIIB,286.61,288.99,285.04,287.77,1354719
20170113,BIIB,288.07,289.86,284.25,284.75,1711466
20170117,BIIB,284.28,286.35,281.08,283.01,1971069
20170118,BIIB,284.79,286.16,282.87,283.61,1079736
20170119,BIIB,282.74,284.84,279.23,280.35,1421500
20170120,BIIB,282.07,282.56,279.41,280.66,1979109
20170123,BIIB,280.35,282.72,275.49,276.02,1858013
20170124,BIIB,275.74,278.4,271.47,273.82,1975246
20170125,BIIB,274.54,277.78,271.43,273.24,2788425
20170126,BIIB,278.0,285.78,277.0,278.89,2419015
20170127,BIIB,280.46,281.98,277.29,278.21,1353362
20170130,BIIB,278.27,278.9005,274.22,276.06,1300320
20170131,BIIB,275.01,278.0,271.9,277.24,1856355
20170201,BIIB,278.98,282.07,277.5101,281.69,1699544
20170202,BIIB,263.76,264.52,260.5,264.23,2733879
20170203,BIIB,264.98,266.0,261.76,264.67,1537510
20170206,BIIB,264.46,265.73,263.1843,264.91,1619058
20170207,BIIB,269.47,269.67,264.561,266.11,1546866
20170208,BIIB,265.43,269.01,265.43,268.74,1922644
20170209,BIIB,268.24,271.16,267.74,270.44,1399655
20170210,BIIB,270.68,276.41,269.98,274.76,1648854
20170213,BIIB,276.28,279.76,275.16,278.91,1795505
20170214,BIIB,279.86,286.06,279.01,285.14,2404545
20170215,BIIB,284.57,292.89,284.24,292.64,2601209
20170216,BIIB,292.5,293.98,287.7619,290.13,1834892
20170217,BIIB,290.0,291.9,287.76,288.94,2022911
20170221,BIIB,289.16,289.91,286.22,286.9,1471212
20170222,BIIB,287.75,289.43,285.22,287.63,1045957
20170223,BIIB,287.75,288.11,283.36,284.75,1418866
20170224,BIIB,285.01,285.81,266.0,285.13,1768544
20170227,BIIB,285.39,291.25,284.27,291.13,1295089
20170228,BIIB,290.13,291.42,287.19,288.6,1251341
20170301,BIIB,290.07,294.17,289.14,293.26,1319662
20170302,BIIB,293.64,296.93,291.0,293.59,1282367
20170303,BIIB,293.12,298.0,293.12,297.85,1170895
20170306,BIIB,297.09,297.9,294.4,295.66,1395575
20170307,BIIB,293.89,293.89,290.67,291.1,1298355
20170308,BIIB,290.18,294.8171,288.72,294.09,1253038
20170309,BIIB,291.27,294.92,290.44,293.06,1281210
20170310,BIIB,293.31,293.9,289.45,292.24,1303701
20170313,BIIB,291.55,293.85,290.15,292.95,1291753
20170314,BIIB,292.27,293.39,290.18,292.47,797920
20170315,BIIB,293.14,294.56,289.39,292.64,1376048
20170316,BIIB,285.01,285.43,275.7,278.96,3870926
20170317,BIIB,276.07,280.61,274.61,276.09,3140208
