20170103,HUM,202.87,204.0,195.0,197.61,2784725
20170104,HUM,198.41,199.44,195.91,197.78,1512434
20170105,HUM,198.45,201.59,197.19,200.73,1826781
20170106,HUM,200.5,202.89,199.615,201.73,1139757
20170109,HUM,201.05,203.47,199.75,202.99,1063795
20170110,HUM,202.0,203.27,200.67,200.95,1352707
20170111,HUM,200.5,203.81,199.81,203.48,1809321
20170112,HUM,203.77,205.9,203.0,205.25,1470409
20170113,HUM,205.0,206.59,202.43,202.92,1297840
20170117,HUM,203.12,204.71,201.46,204.04,903399
20170118,HUM,204.61,206.42,202.41,206.11,1924734
20170119,HUM,206.32,208.69,202.71,206.0,2434482
20170120,HUM,207.4,207.4,200.34,200.53,2596025
20170123,HUM,200.89,205.83,186.25,205.02,8935423
20170124,HUM,204.0,204.5,199.31,199.94,3256214
20170125,HUM,199.97,202.74,198.4965,201.74,1717718
20170126,HUM,202.97,202.97,199.63,200.13,767981
20170127,HUM,201.77,202.26,199.08,201.66,1732470
20170130,HUM,202.95,202.95,198.17,199.26,1217749
20170131,HUM,199.76,201.45,197.63,198.5,894667
20170201,HUM,198.58,199.83,197.735,198.48,971754
20170202,HUM,198.36,200.14,196.06,199.39,1285127
20170203,HUM,199.79,200.71,197.845,198.24,799191
20170206,HUM,197.79,198.25,194.36,196.47,804418
20170207,HUM,196.42,197.61,193.79,195.24,1111831
20170208,HUM,193.14,199.97,189.01,199.64,1613969
20170209,HUM,199.52,208.225,197.942,207.03,2527758
20170210,HUM,206.96,207.99,204.15,205.43,1109720
20170213,HUM,205.43,207.83,205.09,206.7,776559
20170214,HUM,207.49,207.6152,204.86,205.97,2230191
20170215,HUM,206.21,212.24,204.44,205.32,3004566
20170216,HUM,205.3,209.1,204.195,208.74,3118597
20170217,HUM,206.8,207.01,203.64,204.6,3097364
20170221,HUM,204.6,206.9,203.58,205.34,1702349
20170222,HUM,204.02,206.22,203.36,205.7,1028424
20170223,HUM,204.89,206.0,204.29,205.01,1351611
20170224,HUM,204.97,207.505,203.65,207.28,1687157
20170227,HUM,205.13,209.28,204.42,208.75,1343109
20170228,HUM,208.74,211.6,208.26,211.25,1820587
20170301,HUM,212.0,214.73,211.535,213.99,2451737
20170302,HUM,214.21,215.72,212.39,212.57,1416164
20170303,HUM,212.48,214.21,211.895,213.97,1023394
20170306,HUM,213.77,214.15,212.161,212.74,1587758
20170307,HUM,212.52,218.93,211.76,217.95,2580070
20170308,HUM,217.96,218.27,216.56,217.45,1253607
20170309,HUM,217.48,218.22,217.095,217.79,1235003
20170310,HUM,218.11,218.75,216.62,217.93,1141926
20170313,HUM,217.88,219.73,216.03,219.18,969152
20170314,HUM,218.47,219.44,216.84,218.0,1058963
20170315,HUM,218.21,220.49,218.2008,219.08,706715
20170316,HUM,218.89,220.23,218.1,219.25,989659
